time,etcd_cpu,jaeger_cpu,linkerd-proxy_cpu,policy_cpu,policy-enforcer_cpu,rabbitmq_cpu,sidecar_cpu,surf_cpu,uva_cpu,vu_cpu,etcd_memory,jaeger_memory,linkerd-proxy_memory,policy_memory,policy-enforcer_memory,rabbitmq_memory,sidecar_memory,surf_memory,uva_memory,vu_memory,etcd_memory_rss,jaeger_memory_rss,linkerd-proxy_memory_rss,policy_memory_rss,policy-enforcer_memory_rss,rabbitmq_memory_rss,sidecar_memory_rss,surf_memory_rss,uva_memory_rss,vu_memory_rss,etcd_memory_cache,jaeger_memory_cache,linkerd-proxy_memory_cache,policy_memory_cache,policy-enforcer_memory_cache,rabbitmq_memory_cache,sidecar_memory_cache,surf_memory_cache,uva_memory_cache,vu_memory_cache,etcd_energy,jaeger_energy,linkerd-proxy_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,sidecar_energy,sql-algorithm_energy,sql-query_energy,surf_energy,uva_energy,vu_energy,etcd_cpu_Anomaly,etcd_cpu_Anomaly_Score,jaeger_cpu_Anomaly,jaeger_cpu_Anomaly_Score,linkerd-proxy_cpu_Anomaly,linkerd-proxy_cpu_Anomaly_Score,policy_cpu_Anomaly,policy_cpu_Anomaly_Score,policy-enforcer_cpu_Anomaly,policy-enforcer_cpu_Anomaly_Score,rabbitmq_cpu_Anomaly,rabbitmq_cpu_Anomaly_Score,sidecar_cpu_Anomaly,sidecar_cpu_Anomaly_Score,surf_cpu_Anomaly,surf_cpu_Anomaly_Score,uva_cpu_Anomaly,uva_cpu_Anomaly_Score,vu_cpu_Anomaly,vu_cpu_Anomaly_Score,etcd_memory_Anomaly,etcd_memory_Anomaly_Score,jaeger_memory_Anomaly,jaeger_memory_Anomaly_Score,linkerd-proxy_memory_Anomaly,linkerd-proxy_memory_Anomaly_Score,policy_memory_Anomaly,policy_memory_Anomaly_Score,policy-enforcer_memory_Anomaly,policy-enforcer_memory_Anomaly_Score,rabbitmq_memory_Anomaly,rabbitmq_memory_Anomaly_Score,sidecar_memory_Anomaly,sidecar_memory_Anomaly_Score,surf_memory_Anomaly,surf_memory_Anomaly_Score,uva_memory_Anomaly,uva_memory_Anomaly_Score,vu_memory_Anomaly,vu_memory_Anomaly_Score,etcd_memory_rss_Anomaly,etcd_memory_rss_Anomaly_Score,jaeger_memory_rss_Anomaly,jaeger_memory_rss_Anomaly_Score,linkerd-proxy_memory_rss_Anomaly,linkerd-proxy_memory_rss_Anomaly_Score,policy_memory_rss_Anomaly,policy_memory_rss_Anomaly_Score,policy-enforcer_memory_rss_Anomaly,policy-enforcer_memory_rss_Anomaly_Score,rabbitmq_memory_rss_Anomaly,rabbitmq_memory_rss_Anomaly_Score,sidecar_memory_rss_Anomaly,sidecar_memory_rss_Anomaly_Score,surf_memory_rss_Anomaly,surf_memory_rss_Anomaly_Score,uva_memory_rss_Anomaly,uva_memory_rss_Anomaly_Score,vu_memory_rss_Anomaly,vu_memory_rss_Anomaly_Score,etcd_memory_cache_Anomaly,etcd_memory_cache_Anomaly_Score,jaeger_memory_cache_Anomaly,jaeger_memory_cache_Anomaly_Score,linkerd-proxy_memory_cache_Anomaly,linkerd-proxy_memory_cache_Anomaly_Score,policy_memory_cache_Anomaly,policy_memory_cache_Anomaly_Score,policy-enforcer_memory_cache_Anomaly,policy-enforcer_memory_cache_Anomaly_Score,rabbitmq_memory_cache_Anomaly,rabbitmq_memory_cache_Anomaly_Score,sidecar_memory_cache_Anomaly,sidecar_memory_cache_Anomaly_Score,surf_memory_cache_Anomaly,surf_memory_cache_Anomaly_Score,uva_memory_cache_Anomaly,uva_memory_cache_Anomaly_Score,vu_memory_cache_Anomaly,vu_memory_cache_Anomaly_Score,etcd_energy_Anomaly,etcd_energy_Anomaly_Score,jaeger_energy_Anomaly,jaeger_energy_Anomaly_Score,linkerd-proxy_energy_Anomaly,linkerd-proxy_energy_Anomaly_Score,policy_energy_Anomaly,policy_energy_Anomaly_Score,policy-enforcer_energy_Anomaly,policy-enforcer_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,sidecar_energy_Anomaly,sidecar_energy_Anomaly_Score,sql-algorithm_energy_Anomaly,sql-algorithm_energy_Anomaly_Score,sql-query_energy_Anomaly,sql-query_energy_Anomaly_Score,surf_energy_Anomaly,surf_energy_Anomaly_Score,uva_energy_Anomaly,uva_energy_Anomaly_Score,vu_energy_Anomaly,vu_energy_Anomaly_Score
1734421487.122,2.96265774387425,0.03181698392395,0.41784352754197,0.04262389009345,0.01711476799643,2.67175716749563,0.0567805293415899,0.04426371926048,0.03631912764442,0.03902543485453,173602.81314193143,78804.92687345899,230659.47529168992,42964.89860963269,50185.34711973855,426123.12295262096,129720.96662623974,11863.811833471837,12542.230589000394,14270.407149250572,148595.07139376958,24332.954875923067,158724.06536363758,19580.421028293465,49587.4982539495,148984.96583284854,90406.15993300053,13473.281026152416,14136.419163099985,14506.119311385472,12790.175159500235,52949.62533086925,73286.36648264762,33694.239098910686,25894.200294172977,192990.5801771056,23564.540607350144,0,0.0,826.4086823177158,0.4260751117863548,0,0,0.1569038660683926,0,0.4673598625680892,0,0,0,0,0,0,0,0.03205097378642128,0,0.017712957276726476,0,0.022131894121661846,0,0.014470574656988228,0,0.015623864140751328,0,0.0013493671872861074,0,0.024032819664047474,0,0.030618995663934535,0,0.04489572252002254,0,0.04059316999864585,0,0.013561579681787221,0,0.010043818746185151,0,0.03963645005438952,0,0.042785770033330894,0,0.02492577190069796,0,0.006701568927492796,0,0.00802457609323591,0,0.026584583945425344,0,0.02215641832079443,0,0.02104146419776247,0,0.004731634715857774,0,0.007631723233160859,0,0.01776306035805328,0,0.004421000909782938,0,0.015622532707850703,0,0.005356290260479249,0,0.04499327263087126,0,0.042555571986791545,0,0.017830322698971446,0,0.03556527248564205,0,0.0029041210098200987,0,0.03163240497191895,0,0.015618974585138626,0,0.042161126599129045,0,0.007393798015950401,0,0.023798252442505954,0,0.02950372468434631,0,0.0,0,0.031126128189886366,0,0.013147863693559289,0,0.04277550403675168,0,0.0,0,0.0,0,0.0412621939225726,0,0.0,0,0.042956618197100525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421492.122,3.03057257718199,0.03242116207351,0.4269888021101,0.04346168057393,0.01749083822345,2.73922221673522,0.05802719845914,0.04510638639968,0.03714524886282,0.03986923979586,177304.10245626845,80331.98726996787,235743.0755457061,43725.98520630425,51288.09153837067,435455.4442542268,132570.1775989078,12069.20917097652,12814.018644782893,14564.654785475414,151748.81402292586,24837.44288971952,162201.64387340064,19961.52453758368,50792.609968806464,152247.81521925813,92417.0578000505,13706.542990272275,14442.753020766017,14805.227197623666,13070.174648399448,53972.19771358169,75051.19924020497,34291.1038557957,26465.172368739964,197255.00116753005,24073.549500633573,0,0.0,846.8622344572266,0.4383110055638155,0,0,0.1614549271603539,0,0.4807813590977885,0,0,0,0,0,0,0,0.03064349159131253,0,0.018257041087316517,0,0.021114185457531992,0,0.01185134648798647,0,0.015731010082451716,0,0.0018928224457379489,0,0.02375920733695079,0,0.029768559327977034,0,0.043313814417210786,0,0.03988567516589628,0,0.013702060208400202,0,0.012287295005592697,0,0.0401605346064081,0,0.03858271971207419,0,0.02588731078915274,0,0.005099787426248906,0,0.006604740656117172,0,0.022966658117163904,0,0.023883780245559774,0,0.02141182643282849,0,0.005327236616066822,0,0.010034244684312979,0,0.017544482560204716,0,0.0020438146885559255,0,0.012267766359466373,0,0.003420305978602295,0,0.04252882509358615,0,0.044005598720168036,0,0.019710346450479366,0,0.035783126357429265,0,0.0048349643774472095,0,0.028236625615023853,0,0.013108210363939027,0,0.03815918483931027,0,0.006150729241607672,0,0.024304442220612274,0,0.027369625489103933,0,0.0,0,0.031126128189886366,0,0.016969878738264027,0,0.0414466011918595,0,0.0,0,0.0,0,0.039749089227686246,0,0.0,0,0.04153411971598783,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421497.122,3.09848741048973,0.03302534022306,0.42593832917839,0.04429947105441,0.01786690845047,2.80668726597481,0.0578575428957199,0.04594905353888,0.03797137008123,0.0407130447372,181005.39177060543,81859.04766647676,287060.0468559203,44487.071802975806,52390.83595700279,444787.7655558326,129868.68537784524,12274.606508481203,13085.806700565388,14858.902421700255,154902.55665208213,25341.930903515964,157782.81121582762,20342.6280468739,51997.72168366343,155510.66460566776,94105.11927121748,13939.80495439214,14749.086878432045,15104.335083861855,13350.174137298656,54994.77009629415,76816.0319977623,34887.968612680714,27036.14444330695,201519.4221579545,24582.558393917014,0,0.0,867.3157865967372,0.4505468993412762,0,0,0.1660059882523152,0,0.4942028556274876,0,0,0,0,0,0,0,0.02908020333267365,0,0.018850023825961917,0,0.020057181836015153,0,0.009112265736236441,0,0.015691232076186654,0,0.0022266679213270163,0,0.02363605418779932,0,0.028927297467341177,0,0.0416378166111386,0,0.039192574971127575,0,0.013642698078366072,0,0.014623396884148113,0,0.03936968660992227,0,0.03422805768961654,0,0.026731854731915194,0,0.003686706616614299,0,0.00482390931444307,0,0.019240075634482517,0,0.02550283233718964,0,0.021839116533239306,0,0.0053906895688808215,0,0.012536650252764958,0,0.017154952877575916,0,0.0003448343551695071,0,0.008724715091291524,0,0.001669012819295601,0,0.04004357796074059,0,0.04549898601710259,0,0.021474545244435886,0,0.036029856896973654,0,0.006816692818206002,0,0.02470111431691123,0,0.013439408572491457,0,0.03400397488875294,0,0.005089816437831865,0,0.02467976580438261,0,0.025077134949056917,0,0.0,0,0.031126128189886366,0,0.020982601925747732,0,0.040119104975387954,0,0.0,0,0.0,0,0.03823370784038799,0,0.0,0,0.04010925746277259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421502.122,3.16640224379747,0.03362951837261,0.41825647639504,0.04513726153489,0.0182429786774899,2.87415231521441,0.05892152290942,0.04679172067808,0.03879749129963,0.04155684967853,184706.68108494248,83386.10806298566,279540.3973828476,45248.15839964737,53493.58037563491,454120.0868574384,132001.9214008212,12480.00384598589,13357.594756347882,15153.1500579251,158056.2992812384,25846.418917312407,152716.40776188177,20723.73155616412,53202.83339852039,158773.51399207735,96074.37506802268,14173.066918512,15055.420736098073,15403.44297010005,13630.173626197866,56017.34247900659,73735.1954441133,35484.83336956573,27607.116517873936,205783.843148379,25091.567287200443,0,0.0,887.769338736248,0.4627827931187369,0,0,0.1705570493442765,0,0.507624352157187,0,0,0,0,0,0,0,0.02750045598086321,0,0.019491905492660916,0,0.01903452291344293,0,0.006253332401738157,0,0.015504530121956142,0,0.000288649473026259,0,0.023556234018748005,0,0.028095210082026936,0,0.0398677291018071,0,0.03750095741821069,0,0.013583030075889055,0,0.017052124381851413,0,0.038166950505249764,0,0.029721783965957954,0,0.027459403728985365,0,0.005951114915925884,0,0.0029181772174169673,0,0.015404836497381197,0,0.027013574595684015,0,0.020586737674055527,0,0.0054519553828513145,0,0.015138939938516796,0,0.016279793528384406,0,0.0027449462213934156,0,0.0049933789033261705,0,0.0038853062901387098,0,0.037522962815577376,0,0.04703573387759521,0,0.02312291908084098,0,0.03544585290605881,0,0.008794361218524144,0,0.021025871077581124,0,0.015512401225411157,0,0.02969549674745714,0,0.004211059604622966,0,0.02310937147235105,0,0.02262625306420532,0,0.0,0,0.031126128189886366,0,0.022058086941505184,0,0.038793015387337045,0,0.0,0,0.0,0,0.03671604976067782,0,0.0,0,0.0386820314374548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421507.122,2.90370469330724,0.0342336965221699,0.4228351801853,0.04597505201536,0.0186190489045,2.941617364454,0.06131073020049,0.04763438781729,0.0396236125180299,0.04240065461986,151340.84119452414,84913.16845949455,283425.46476588334,46009.24499631893,54596.32479426704,463452.4081590441,128587.5314656837,12685.40118349057,13629.382812130376,15447.39769414994,130903.9446615876,26350.906931108857,153744.8053671713,21104.83506545433,54407.94511337735,162036.36337848697,115770.94222991286,14406.32888263186,15361.7545937641,15702.55085633824,9511.072002452984,57039.91486171904,75382.31791725746,36081.69812645074,28178.088592440923,210048.2641388035,25600.57618048388,0,0.0,908.2228908757586,0.4750186868961977,0,0,0.1751081104362377,0,0.5210458486868863,0,0,0,0,0,0,0,0.02650150133965575,0,0.020182686087411805,0,0.018079697387310203,0,0.00327454648449009,0,0.015170904219763998,0,0.0028039668673795204,0,0.023404667010328943,0,0.027272297172033166,0,0.03800355188921633,0,0.035715510472233966,0,0.014158483080340421,0,0.0195734774987026,0,0.03699289472070292,0,0.025063898541098445,0,0.028069957780363253,0,0.008215523215237427,0,0.0006166361542371129,0,0.011460940705859929,0,0.02841600702104291,0,0.01920574093744036,0,0.006913172023730527,0,0.017841113741568493,0,0.015506002305455971,0,0.0051565209101157305,0,0.0010737577955703126,0,0.0061015997609818184,0,0.03404854412649542,1,0.04861584230164589,0,0.024655467959694657,0,0.03479888089219272,0,0.007721343994031765,0,0.017210895897033493,0,0.01756789660100437,0,0.025233750415422834,0,0.0035144587419809886,0,0.02153897714031948,0,0.020016979834549115,0,0.0,0,0.031126128189886366,0,0.022990076378167856,0,0.03746833242770677,0,0.0,0,0.0,0,0.035196114988555745,0,0.0,0,0.03725244164003446,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421512.122,2.96477585529589,0.03483787467172,0.41885051735386,0.04681284249584,0.01899511913152,3.00908241369359,0.06254628528833,0.04847705495649,0.04044973373643,0.0432444595612,154321.5529877267,86440.22885600344,303748.4202554568,46770.33159299048,55699.069212899165,472784.7294606499,131170.8357802574,12890.79852099526,13901.170867912871,15741.645330374782,133473.8772125941,26855.394944905303,142611.83464491926,21485.93857474455,55613.05682823431,165299.21276489654,118140.0167881784,14639.590846751722,15668.088451430129,16001.65874257643,9702.285352008286,58062.48724443148,71394.87710740253,36678.56288333576,28749.06066700792,214312.685129228,26109.58507376731,0,0.0,928.6764430152692,0.4826552286474133,0,0,0.180425889402509,0,0.5336089298426914,0,0,0,0,0,0,0,0.025498450708536256,0,0.020922365610218027,0,0.017312901598999744,0,0.0001759079844937811,0,0.01340781684419004,0,0.005319284261732782,0,0.023281533780269655,0,0.026458558737361033,0,0.036045284973366246,0,0.033836234133196294,0,0.014745982782818273,0,0.022187456234701655,0,0.035576314492644756,0,0.02025440141503798,0,0.02666601843205578,0,0.010479931514548985,0,0.0017878273989005017,0,0.007408388259918755,0,0.029710129613266287,0,0.017696126323393777,0,0.00839921200714372,0,0.020643171661920062,0,0.01531993796555417,0,0.007579558421336494,0,0.0011856612419158807,0,0.008317893231824927,0,0.030518043186531188,1,0.05023931128925462,0,0.026072191880996964,0,0.034088940855375366,0,0.006582777320981961,0,0.013256188775268365,0,0.01886898195393609,0,0.020618735892650022,0,0.005700330388783953,0,0.01996858280828792,0,0.0172493152600883,0,0.0,0,0.031126128189886366,0,0.023778570235735735,0,0.036148739607847986,0,0.0,0,0.0,0,0.0337042485881489,0,0.0,0,0.03586900863747592,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421517.122,3.02584701728454,0.03544205282127,0.41839089915866,0.04765063297632,0.01937118935854,3.07654746293318,0.06378184037617,0.04931972209569,0.04127585495484,0.04408826450253,157302.26478092922,87967.28925251235,289011.318229278,47531.41818966205,56801.81363153129,482117.0507622556,133754.1400948311,13096.19585849994,14172.958923695369,16035.892966599622,136043.80976360056,27359.882958701743,124727.52521696988,21867.04208403477,56818.16854309128,168562.0621513061,120509.09134644392,14872.852810871584,15974.422309096157,16300.76662881462,9893.498701563592,59085.059627143935,72910.31829305492,37275.427640220776,29320.0327415749,218577.10611965248,26618.593967050747,0,0.0,949.12999515478,0.4947756157886354,0,0,0.1849977727712155,0,0.5470088609484441,0,0,0,0,0,0,0,0.024447249625213413,0,0.02171094406107786,0,0.016684657640206962,0,0.003042583098250784,0,0.011644729468616055,0,0.007834601656086015,0,0.02318683432857016,0,0.025272962303868884,0,0.033992928354255735,0,0.03271028141647387,0,0.014843618728556045,0,0.024894060589848582,0,0.034495657280385825,0,0.015293292587776591,0,0.02526207908374832,0,0.012744339813860542,0,0.0042952134419958765,0,0.009093754856330308,0,0.03089594237235417,0,0.01615271179421697,0,0.008636821983891999,0,0.02354511369957149,0,0.015991600775997275,0,0.010014058755055677,0,0.00344508027940206,0,0.010534186702668022,0,0.026931459995684685,1,0.049573507279767295,1,0.027373090844747844,0,0.033333324579960376,0,0.005659014134361803,0,0.009161749712285713,0,0.020135348176808274,0,0.015850453179138718,0,0.007886202035586876,0,0.018398188476256336,0,0.014323259340822847,0,0.0,0,0.031126128189886366,0,0.02205662328659841,0,0.034830223583579414,0,0.0,0,0.0,0,0.03221159816378707,0,0.0,0,0.03448487698359603,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421522.122,3.08691817927319,0.03604623097083,0.4210776539516799,0.0484884234567999,0.01974725958555,2.51374052916666,0.06501739546401,0.04876329821081,0.04210197617324,0.04493206944386,160282.97657413178,89494.34964902123,328882.4196818168,48292.50478633361,57904.55805016341,404264.96,136337.4444094048,10078.284485044434,14444.746979477864,16330.140602824467,138613.74231460702,27864.3709724982,139414.23334469946,22248.14559332499,58023.28025794822,141342.72,122878.16590470944,37447.4276552929,16280.756166762185,16599.874515052812,10084.712051118891,60107.63200985637,54035.44509120055,37872.29239710579,29891.00481614189,183002.4533333333,27127.602860334184,0,0.0,969.5835472942908,0.5068960029298575,0,0,0.189569656139922,0,0.5604087920541968,0,0,0,0,0,0,0,0.02339059819689089,0,0.022548421439989558,0,0.01615080267889206,0,0.006380926763743633,0,0.009881642093045984,0,0.00839170253697867,0,0.023120568655230454,0,0.02425140428000014,0,0.032863851915140734,0,0.031584328699751446,0,0.014940928434177367,0,0.027693290564143408,0,0.03284995546441823,0,0.01018057205931426,0,0.023858139735440848,0,0.01324586851201974,0,0.006905521975048998,0,0.008575077615330523,0,0.029596224374728218,0,0.014609297265040136,0,0.008867867735189064,0,0.026546939854522764,0,0.016218407081866407,0,0.01246002191127335,0,0.0057044993168882535,0,0.011025058768235271,0,0.023288794553955904,0,0.043593600822901646,0,0.02598319135413099,0,0.032577708304545386,0,0.004676612489052906,0,0.004927578708085578,0,0.018700261079434607,0,0.010928902274888894,0,0.01007207368238984,0,0.018050372304950227,0,0.011238812076752813,0,0.0,0,0.031126128189886366,0,0.020334676337461083,0,0.033512784354901064,0,0.0,0,0.0,0,0.03071816371547026,0,0.0,0,0.033100046678394765,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421527.122,3.14798934126184,0.03665040912038,0.4290413275799299,0.04932621393727,0.02012332981257,2.51374052916666,0.06625295055185,0.04958030892525,0.04292809739164,0.0457758743852,163263.6883673343,91021.41004553012,335204.42937186506,49053.591383005165,59007.30246879553,404264.96,138920.74872397847,10236.976967362396,14716.535035260358,16624.38823904931,141183.6748656135,28368.858986294643,142064.15982581186,22629.2491026152,59228.39197280518,141342.72,125247.24046297498,38037.074163074976,16587.090024428213,16898.982401291003,10275.925400674198,61130.20439256882,55099.56344129867,38469.1571539908,30461.97689070888,183002.4533333333,27636.611753617613,0,0.0,990.0370994338016,0.5190163900710796,0,0,0.1941415395086284,0,0.5738087231599494,0,0,0,0,0,0,0,0.02232849642356867,0,0.021285748537713367,0,0.01563726931075153,0,0.009839123011986237,0,0.00811855471747587,0,0.008739193635008552,0,0.022954453801537475,0,0.02323285438000859,0,0.03173477547602575,0,0.03045837598302903,0,0.01503791189968224,0,0.026514361346779744,0,0.031192727443377505,0,0.004916239829650962,0,0.022454200387133375,0,0.013558696518569627,0,0.009465036207441394,0,0.00802446438635003,0,0.02829650637710228,0,0.013065882735863274,0,0.009092349261034915,0,0.02525886303238578,0,0.016481733155914183,0,0.014917447889989402,0,0.007963918354374419,0,0.011331239711232233,0,0.020375507918400898,0,0.037528924774122126,0,0.024593291863514152,0,0.031822092029130396,0,0.003635572385055283,0,0.006694726900847894,0,0.01717142888440175,0,0.005854083179900563,0,0.012257945329192804,0,0.01783342232798006,0,0.008075346128656874,0,0.0,0,0.031126128189886366,0,0.01861272938832377,0,0.03219642192181293,0,0.0,0,0.0,0,0.02922394524319847,0,0.0,0,0.03171451772187216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421532.122,3.20906050325049,0.0360680580331,0.43700500120817,0.05016400441775,0.02049940003959,2.51374052916666,0.06748850563969,0.05039731963968,0.04375421861005,0.04661967932653,166244.40016053684,72811.60429192278,341526.4390619133,49814.67797967672,60110.04688742765,404264.96,141504.05303855217,10395.669449680358,14988.323091042852,16918.63587527415,143753.60741661995,22300.832045799256,144714.0863069243,23010.35261190542,60433.50368766214,141342.72,127616.3150212405,38626.72067085705,16893.42388209424,17198.090287529194,10467.1387502295,48981.499204950494,56163.68179139679,39066.02191087582,31032.94896527586,183002.4533333333,28145.62064690105,0,0.0,1010.490651573312,0.5311367772123017,0,0,0.1987134228773349,0,0.587208654265702,0,0,0,0,0,0,0,0.021515304674692592,0,0.02022971975138918,0,0.01514405753578539,0,0.008288751738716044,0,0.006355467341901885,0,0.008877074950175673,0,0.022189961950977666,0,0.02221731260389423,0,0.030605699036909614,0,0.029332423266306605,0,0.014973705072524435,0,0.026605212083588334,0,0.029523973217263647,0,0.006511403022608067,0,0.0210502610388259,0,0.013682823833510202,0,0.011186571992013186,0,0.00744191516938876,0,0.02699678837947632,0,0.011522468206686426,0,0.008878611862969718,0,0.025369217878304887,0,0.01678157899814056,0,0.01689584939418927,0,0.010223337391860626,0,0.011452729531658948,0,0.017007030736147247,0,0.03137947913342875,0,0.0232033923728973,0,0.0310664757537154,0,0.0026084849818019673,0,0.006565057506555838,0,0.01554885159170967,0,0.007466674916425942,0,0.014443816975995727,0,0.017747338545345867,0,0.004755895993627426,0,0.0,0,0.031126128189886366,0,0.01689078243918643,0,0.030881136284315006,0,0.0,0,0.0,0,0.027728942746971706,0,0.0,0,0.030328290114028177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421537.122,3.27013166523914,0.03665140116529,0.435490649841,0.0510017948982299,0.0171919,2.51374052916666,0.06872406072753,0.05121433035412,0.04458033982845,0.04746348426786,169225.11195373937,73992.09257189688,344393.99438876327,50575.76457634828,50411.52000000001,404264.96,144087.35735312587,10554.36193199832,15260.111146825348,17212.88351149899,146323.53996762642,22689.90911231864,166725.3692420802,23391.45612119564,49834.66666666667,141342.72,129985.38957950604,39216.36717863913,17199.75773976027,17497.198173767385,10658.352099784805,49772.788793814245,57227.8001414949,39662.88666776083,26011.306666666667,183002.4533333333,28654.629540184484,0,0.0,1030.9442037128229,0.5432571643535239,0,0,0.2032853062460413,0,0.6006085853714548,0,0,0,0,0,0,0,0.020714476029076015,0,0.01917731955980302,0,0.014804201939374664,0,0.006738380465445906,0,0.006031485344243914,0,0.008805346482480034,0,0.02102823507561162,0,0.021204778951655873,0,0.029476622597793496,0,0.02820647054958418,0,0.014921850815836017,0,0.0267183596897633,0,0.02790068699804559,0,0.008106566215565172,0,0.020792275484079845,0,0.013618250456841507,0,0.010937468406295656,0,0.006827429964446768,0,0.025697070381850373,0,0.009979053677509606,0,0.008691884946281994,0,0.02550412867040823,0,0.016343643148329173,0,0.018874250898389094,0,0.010638524468490687,0,0.01138952822951543,0,0.014704673147846695,0,0.025145263900821488,0,0.021813492882280447,0,0.030310859478300402,0,0.001519908170431808,0,0.006402080692492762,0,0.013832529201358398,0,0.009079266652951348,0,0.014845489106692825,0,0.017792120957047644,0,0.006850937758596409,0,0.0,0,0.031126128189886366,0,0.015168835490049118,0,0.029566927442407298,0,0.0,0,0.0,0,0.02623315622678997,0,0.0,0,0.028941363854862845,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421542.122,3.3312028272278,0.03723474429748,0.4432558623867,0.05183958537871,0.0171919,2.51374052916666,0.06995961581537,0.05203134106855,0.04540646104685,0.0483072892092,172205.82374694193,75172.58085187098,350658.28703070746,51336.85117301984,50411.52000000001,404264.96,146670.66166769958,10713.054414316284,15531.899202607843,17507.131147723834,148893.47251863292,23078.98617883803,169700.97756484107,23772.55963048585,49834.66666666667,141342.72,132354.46413777157,39806.01368642121,17506.091597426297,17796.306060005576,10849.565449340109,50564.078382678,58291.918491593024,40259.751424645845,26011.306666666667,183002.4533333333,29163.63843346792,0,0.0,1051.3977558523336,0.5529254397205773,0,0,0.2060121636410393,0,0.6007037316584664,0,0,0,0,0,0,0,0.019926010486718937,0,0.018128547962953143,0,0.014319147590792433,0,0.005188009192174173,0,0.005854427294551434,0,0.008524008231921607,0,0.019868977577001012,0,0.0201952534232947,0,0.028347546158678495,0,0.02708051783286175,0,0.014882349129616994,0,0.026853804165304654,0,0.025836982356679923,0,0.009701729408522278,0,0.02065128487502607,0,0.013364976388563515,0,0.010716580351745483,0,0.006181008771523985,0,0.024397352384224413,0,0.008435639148332771,0,0.008532168510971744,0,0.025663595408695783,0,0.015765577593327834,0,0.02085265240258892,0,0.010865426625330243,0,0.011141635804801611,0,0.012382754435633372,0,0.018826279076300356,0,0.020423593391663594,0,0.02955524320288542,0,0.00036984195094481864,0,0.0062057964586587355,0,0.012102302457635744,0,0.0106918583894767,0,0.015065005266823028,0,0.01796776956308535,0,0.00894597952356542,0,0.0,0,0.031126128189886366,0,0.013446888540911778,0,0.028276376594577442,0,0.0,0,0.0,0,0.024793043534675638,0,0.0,0,0.027696413480899157,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1734421547.122,3.27223318409086,0.03781808742967,0.45102107493241,0.05267737585919,0.0171919,2.1089636645647203,0.07119517090321,0.05284835178299,0.04623258226525,0.04915109415053,167111.4051980639,76353.06913184508,356922.5796726517,52097.9377696914,50411.52000000001,318046.47134830937,149253.96598227325,10871.746896634246,15803.68725839034,17801.378783948676,143715.3119064614,23468.06324535741,172676.58588760192,24153.66313977607,49834.66666666667,112942.7978035821,134723.53869603708,40395.66019420329,17812.425455092325,18095.413946243767,10922.059822992422,51355.36797154174,59356.03684169115,40856.61618153086,26011.306666666667,144091.72018771124,29672.64732675135,0,0.0,1071.8513079918444,0.5649923114822353,0,0,0.2105409610732246,0,0.613813301911438,0,0,0,0,0,0,0,0.019366761955403627,0,0.017083404960839543,0,0.013853463942228528,0,0.003637637918902467,0,0.005824293192820518,0,0.006775443230108813,0,0.01861724183555881,0,0.0191887360188107,0,0.0272184697195635,0,0.02595456511613932,0,0.014993628723720773,0,0.027011545510212398,0,0.023753797755484814,0,0.011296892601479383,0,0.020627289211664568,0,0.011179653118452634,0,0.009762721900024182,0,0.005502651590620439,0,0.023097634386598467,0,0.006892224619155923,0,0.008757934830690248,0,0.025847618093167546,0,0.01520758688430661,0,0.022831053906788773,0,0.010904043862379267,0,0.009101496133961315,0,0.010086712216644478,0,0.012422524659865375,0,0.019033693901046755,0,0.02879962692747042,0,0.000923933261995788,0,0.005976204805053689,0,0.010280433229524863,0,0.012304450126002106,0,0.015102365456386296,0,0.019468373684617526,0,0.011041021288534403,0,0.0,0,0.031126128189886366,0,0.011724941591774465,0,0.02698739406532806,0,0.0,0,0.0,0,0.02335352835583418,0,0.0,0,0.026454109049547474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
