time,etcd_cpu,jaeger_cpu,linkerd-proxy_cpu,policy_cpu,policy-enforcer_cpu,rabbitmq_cpu,sidecar_cpu,surf_cpu,uva_cpu,vu_cpu,etcd_memory,jaeger_memory,linkerd-proxy_memory,policy_memory,policy-enforcer_memory,rabbitmq_memory,sidecar_memory,surf_memory,uva_memory,vu_memory,etcd_memory_rss,jaeger_memory_rss,linkerd-proxy_memory_rss,policy_memory_rss,policy-enforcer_memory_rss,rabbitmq_memory_rss,sidecar_memory_rss,surf_memory_rss,uva_memory_rss,vu_memory_rss,etcd_memory_cache,jaeger_memory_cache,linkerd-proxy_memory_cache,policy_memory_cache,policy-enforcer_memory_cache,rabbitmq_memory_cache,sidecar_memory_cache,surf_memory_cache,uva_memory_cache,vu_memory_cache,etcd_energy,jaeger_energy,linkerd-proxy_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,sidecar_energy,sql-algorithm_energy,sql-query_energy,surf_energy,uva_energy,vu_energy
1734421852.122,0.06172570537755328,0.000440563353023707,0.008109877733925623,0.0005766600259144977,0.00022850048456675258,0.023946767126375706,0.001341004641007536,0.0008248591621300201,0.0010505762313286443,0.0010947773406439257,888608.1603110421,88541.88550675397,653910.1660823525,38051.50992805419,94622.38847681339,307099.11405491404,193803.216062278,557.6835261927279,24750.83466522867,21229.02487817389,258541.89653965543,26230.060337425628,247431.65282539977,19133.335149164002,65426.77333333334,110480.638762855,200896.9362993003,27072.254705326395,25189.396490804567,55677.86611951782,11872.1901976026,312.7525236341932,51334.85782987902,29716.03780559457,21462.866502733017,308875.62557369575,20172.355976196515,0,733.5943264178601,1250.0926026981278,1.309580570007471,0,0,0.4454185512199808,0,1.4302008067205962,0,0,0,0,0,0
1734421857.122,0.060468324545438865,0.00044465295442635194,0.008130028348963444,0.0005766600259144977,0.00023908202132604927,0.02415462176146317,0.001341004641007536,0.0008325528137382772,0.001059597419658321,0.001103998489656493,877456.8672697453,89363.79004483244,655159.3477414012,38051.50992805419,84960.32807088984,307099.11405491404,193803.216062278,562.885169036958,24750.83466522867,21229.02487817389,253268.83786891415,26473.54516386698,247822.64170742856,19133.335149164002,60284.02231247214,110480.638762855,200896.9362993003,27324.76386751468,25189.396490804567,55677.86611951782,11726.680382520963,315.65570010258716,51382.867903306375,29716.03780559457,19269.58101051888,308875.62557369575,20175.626496796962,0,733.5943264178601,1261.088105818586,1.3217263559112649,0,0,0.44955259322662056,0,1.4434652924618308,0,0,0,0,0,0
1734421862.122,0.06465694526928972,0.0004907521683173858,0.008132272640186459,0.00022681973785149568,0.00023908202132604927,0.024362476396550634,0.001341004641007536,0.0008402464653465346,0.0010686186079879977,0.0011065378815080789,813437.4199884455,98628.54456941415,656408.5294004498,179.82437577828617,84960.32807088984,307099.11405491404,193803.21606227802,568.0868118811882,24750.83466522867,21229.02487817389,240811.98446499914,29218.179172961787,248213.63058945735,12282.004865656945,60443.45786141311,110480.638762855,200896.93629930032,27577.27302970297,25189.396490804567,55677.86611951782,11678.320698938072,348.3811762072632,51430.87797673373,0,19269.58101051888,308875.62557369575,20178.89701739741,0,733.5943264178601,1272.0836089390443,1.3338721418150588,0,0,0.4536866352332602,0,1.456729778203065,0,0,0,0,0,0
1734421867.122,0.06495130230702555,0.0004907521683173858,0.008116632171376485,0.00022712312936926232,0.00023908202132604927,0.024570331031638096,0.001324849429318566,0.0009232381929908698,0.0010776397963176744,0.0011065378815080789,813437.4199884455,98628.54456941415,650117.1649392557,180.0649068308991,84960.32807088984,307099.11405491404,216815.17314353268,624.1971413076119,24750.83466522867,21229.02487817389,240811.98446499914,29218.179172961787,243863.65972092247,12298.43313655041,60443.45786141311,110480.638762855,218726.91979029993,30301.099462594513,25189.396490804567,55677.86611951782,11678.320698938072,348.3811762072632,51478.88805016109,0,19269.58101051888,308875.62557369575,20182.167537997855,0,733.5943264178601,1283.0791120595024,1.3460179277188522,0,0,0.45782067723989983,0,1.4699942639442989,0,0,0,0,0,0
1734421872.122,0.06524565934476136,0.0004907521683173858,0.008092989780311657,0.00022504510527497027,0.00023908202132604927,0.02477818566672556,0.001324849429318566,0.0009232381929908698,0.0010825425995612044,0.0010971811542188873,813437.4199884455,98628.54456941415,644743.2399552555,178.41743386779672,84960.32807088984,307099.11405491404,216815.17314353268,624.1971413076119,24750.83466522867,21236.27800814876,240811.98446499914,29218.179172961787,243018.92340724243,12185.910733170516,60443.45786141311,110480.638762855,218726.91979029993,30301.099462594513,25189.396490804567,50348.028305508065,11678.320698938072,348.3811762072632,51435.382680148905,0,19269.58101051888,308875.62557369575,20185.4380585983,0,733.5943264178601,1086.7400992287876,1.3562120264417858,0,0,0.46164475956774975,0,1.4869225875365377,0,0,0,0,0,0
1734421877.122,0.0655278688211462,0.0004907521683173858,0.008089037016380328,0.0002229670811806782,0.00023908202132604927,0.02494255621049562,0.00129836264047794,0.0009232381929908698,0.0010825425995612044,0.0010971811542188873,813437.4199884455,98628.54456941415,644293.549793252,176.76996090469433,84960.32807088984,307099.11405491404,212416.3326021366,624.1971413076119,24750.83466522867,21236.27800814876,240811.98446499914,29218.179172961787,242808.79122107787,12073.388329790623,60443.45786141311,110480.638762855,212950.42505047238,30301.099462594513,25189.396490804567,50348.028305508065,11678.320698938072,348.3811762072632,51483.39275357626,0,19269.58101051888,308875.62557369575,20150.60505189118,0,733.5943264178601,1095.9645781112563,1.3683403588337,0,0,0.46577595325622967,0,1.5002198382842713,0,0,0,0,0,0
1734421882.122,0.0646530881061047,0.0004907521683173858,0.008085084252449,0.00022088905708638607,0.00023908202132604927,0.02494255621049562,0.0012960892134578185,0.0009232381929908698,0.0010825425995612044,0.0010971811542188873,810366.7545504749,98628.54456941415,643843.8596312486,175.1224879415919,84960.32807088984,307099.11405491404,212038.76916837387,624.1971413076119,24750.83466522867,21236.27800814876,237797.0732791933,29218.179172961787,242598.65903491332,11960.865926410728,60443.45786141311,110480.638762855,212454.6141274446,30301.099462594513,25189.396490804567,50348.028305508065,11661.594423288663,348.3811762072632,51531.40282700362,0,19269.58101051888,308875.62557369575,20150.60505189118,0,733.5943264178601,1105.1890569937248,1.380468691225614,0,0,0.4699071469447094,0,1.5135170890320047,0,0,0,0,0,0
1734421887.122,0.06455669530892674,0.0004907521683173858,0.008140669851453864,0.000218811032992094,0.00023908202132604927,0.02494255621049562,0.0013239649730508935,0.0009232381929908698,0.0010825425995612044,0.001087116995066627,810063.2571362689,98628.54456941415,661677.6197469495,173.47501497848953,84960.32807088984,307099.11405491404,208081.6915787056,624.1971413076119,24750.83466522867,17009.71927554726,237499.0864853088,29218.179172961787,240829.3875292939,11848.343523030835,60443.45786141311,110480.638762855,207253.82808435347,30301.099462594513,25189.396490804567,50062.69650416751,11659.941237192217,348.3811762072632,51565.36173152081,0,19269.58101051888,308875.62557369575,20121.38774406208,0,733.5943264178601,451.0152838213289,1.3925970236175287,0,0,0.4740383406331892,0,1.526814339779739,0,0,0,0,0,0
1734421892.122,0.06555249254094747,0.0004907521683173858,0.008140669851453864,0.0002774070759769849,0.00023908202132604927,0.02494255621049562,0.0013239649730508935,0.0009145622694583764,0.0010825425995612044,0.001087116995066627,807433.3336205847,98628.54456941415,661677.6197469495,315.05150616366785,84960.32807088984,307099.11405491404,208081.6915787056,527.9531126199385,24750.83466522867,17009.71927554726,234912.28648908826,29218.179172961787,240829.3875292939,10657.96192802457,60443.45786141311,110480.638762855,207253.82808435347,25629.018011153188,25189.396490804567,50062.69650416751,11651.81677681779,348.3811762072632,51615.2655438876,0,19269.58101051888,308875.62557369575,20122.547989207877,0,733.5943264178601,451.0152838213289,1.4047253560094428,0,0,0.4781695343216691,0,1.5401115905274725,0,0,0,0,0,0
1734421897.122,0.058678621963831036,0.0004907521683173858,0.0074229411224266744,0.0002774070759769849,0.00023908202132604927,0.004230814317768086,0.0013041015046892422,0.0009145622694583764,0.0010825425995612044,0.001087116995066627,802938.5094429149,98628.54456941415,583610.5656849522,315.05150616366785,84960.32807088984,6849.498327759196,222466.04821797108,527.9531126199385,24750.83466522867,17009.71927554726,167383.80312541954,29218.179172961787,190214.3557107724,10657.96192802457,60443.45786141311,6693.433808898861,203328.29339496422,25629.018011153188,25189.396490804567,50062.69650416751,4436.42510099896,348.3811762072632,5824.067595928868,0,19269.58101051888,193355.26861690867,20122.547989207877,0,733.5943264178601,451.0152838213289,1.4441978384710121,0,0,0.4823007280101489,0,1.5765986705619806,0,0,0,0,0,0
1734421902.122,0.058764510939364176,0.0004907521683173858,0.006823309131400501,0.0002774070759769849,0.0001564354402168498,0.004230814317768086,0.0011921851909557476,0.0009145622694583764,0.0010719989167687746,0.001087116995066627,802996.8028092836,98628.54456941415,555825.4052083602,315.05150616366785,55047.1135838168,6849.498327759196,158822.0192900496,527.9531126199385,16802.0883277396,17009.71927554726,167441.0393582013,29218.179172961787,173904.14827999426,10657.96192802457,47559.24021237614,6693.433808898861,204515.45168451022,25629.018011153188,15792.871983378616,50062.69650416751,4436.576120082817,348.3811762072632,0,0,516.4050600993556,193355.26861690867,316.68960398336134,0,836.467600731625,451.0152838213289,1.450195006131977,0,0,0.4829865247217802,0,1.576290696448717,0,0,0,0,0,0
1734421907.122,0.05885039991489731,0.0004437147998645851,0.006957508794540758,0.0002774070759769849,0.0001564354402168498,0.004230814317768086,0.0011784907087819502,0.0009145622694583764,0.0010719989167687746,0.001087116995066627,803055.0961756523,89175.24514379722,552205.6521438686,315.05150616366785,55047.1135838168,6849.498327759196,148494.8069732672,527.9531126199385,16802.0883277396,17009.71927554726,167498.27559098307,26417.68974468133,174110.8979706321,10657.96192802457,47559.24021237614,6693.433808898861,211297.0841999604,25629.018011153188,15792.871983378616,50062.69650416751,4436.7271391666745,314.98971142073754,0,0,516.4050600993556,193355.26861690867,0,0,836.467600731625,451.0152838213289,1.4537891056086099,0,0,0.48708771199183115,0,1.5816658274309034,0,0,0,0,0,0
1734421912.122,0.059799730761465095,0.00043962519846194026,0.007167565504230134,0.0002774070759769849,0.0001564354402168498,0.004230814317768086,0.0012066364755512655,0.0009145622694583764,0.0009719428258732443,0.001087116995066627,803699.4127541262,88353.34060571877,563033.6423277485,315.05150616366785,55047.1135838168,6849.498327759196,148520.75112307153,527.9531126199385,15233.848611581696,17009.71927554726,168130.90767191985,26174.204918239982,176188.19375826386,10657.96192802457,47559.24021237614,6693.433808898861,209200.83498737938,25629.018011153188,14318.82848393799,50062.69650416751,4438.396353100545,312.0865349523437,0,0,516.4050600993556,193355.26861690867,0,0,758.3950607497381,451.0152838213289,1.4537891056086099,0,0,0.491188899261882,0,1.5816658274309034,0,0,0,0,0,0
1734421917.122,0.059799730761465095,0.0004961080422929891,0.007200645644291522,0.0002774070759769849,0.0001560040558769476,0.004230814317768086,0.0012062755152219646,0.0009145622694583764,0.0009630095015668379,0.001087116995066627,803699.4127541262,79208.57319355042,567398.6399435907,315.05150616366785,97214.96691020035,6849.498327759196,148418.11101989032,527.9531126199385,15093.831208850532,17009.71927554726,168130.90767191985,23681.896559442062,176188.26332357575,10657.96192802457,42347.990620784556,6693.433808898861,201321.3285972246,25629.018011153188,14187.221217409835,50062.69650416751,4438.396353100545,278.69683160693666,0,0,459.82056365825616,193355.26861690867,0,0,751.4244974103079,451.0152838213289,1.4537891056086099,0,0,0.4921424724061036,0,1.5816658274309034,0,0,0,0,0,0
1734421922.122,0.059799730761465095,0.0004961080422929891,0.007259602554329783,0.0002774070759769849,0.0001560040558769476,0.004230814317768086,0.0012062755152219646,0.0009145622694583764,0.0010891228861895628,0.001087116995066627,803699.4127541262,79208.57319355042,567399.3647329813,315.05150616366785,97214.96691020035,6849.498327759196,148418.11101989032,527.9531126199385,13665.28954479765,17009.71927554726,168130.90767191985,23681.896559442062,176188.98811296633,10657.96192802457,42347.990620784556,6693.433808898861,201321.3285972246,25629.018011153188,12851.093549374922,50062.69650416751,4438.396353100545,278.69683160693666,0,0,459.82056365825616,193355.26861690867,0,0,674.8291133233407,451.0152838213289,1.4537891056086099,0,0,0.4921424724061036,0,1.5816658274309034,0,0,0,0,0,0
1734421927.122,0.05988517720373529,0.0004961080422929891,0.007259602554329783,0.0002774070759769849,0.0001560040558769476,0.004230814317768086,0.0012062755152219646,0.0009145622694583764,0.0010891228861895628,0.001087116995066627,802720.2915920373,79208.57319355042,567399.3647329813,315.05150616366785,97214.96691020035,6849.498327759196,148418.1110198903,527.9531126199385,13665.28954479765,17009.71927554726,167055.60696216972,23681.896559442062,176188.98811296633,10657.96192802457,42347.990620784556,6693.433808898861,201321.32859722458,25629.018011153188,12851.093549374922,50062.69650416751,4439.8655061496975,278.69683160693666,0,0,459.82056365825616,193355.26861690867,0,0,674.8291133233407,451.0152838213289,1.4537891056086099,0,0,0.4921424724061036,0,1.5816658274309034,0,0,0,0,0,0
