time,destination_cpu,etcd_cpu,identity_cpu,jaeger_cpu,kube-proxy_cpu,kube-state-metrics_cpu,linkerd-proxy_cpu,nginx-ingress_cpu,node-exporter_cpu,ot-collector_cpu,policy_cpu,proxy-injector_cpu,destination_memory,etcd_memory,identity_memory,jaeger_memory,kube-proxy_memory,kube-state-metrics_memory,linkerd-proxy_memory,nginx-ingress_memory,node-exporter_memory,ot-collector_memory,policy_memory,proxy-injector_memory,destination_memory_rss,etcd_memory_rss,identity_memory_rss,jaeger_memory_rss,kube-proxy_memory_rss,kube-state-metrics_memory_rss,linkerd-proxy_memory_rss,nginx-ingress_memory_rss,node-exporter_memory_rss,ot-collector_memory_rss,policy_memory_rss,proxy-injector_memory_rss,destination_memory_cache,etcd_memory_cache,identity_memory_cache,jaeger_memory_cache,kube-proxy_memory_cache,kube-state-metrics_memory_cache,linkerd-proxy_memory_cache,nginx-ingress_memory_cache,node-exporter_memory_cache,ot-collector_memory_cache,policy_memory_cache,proxy-injector_memory_cache,destination_disk,etcd_disk,identity_disk,jaeger_disk,kube-proxy_disk,kube-state-metrics_disk,linkerd-proxy_disk,nginx-ingress_disk,node-exporter_disk,ot-collector_disk,policy_disk,proxy-injector_disk,destination_energy,etcd_energy,identity_energy,jaeger_energy,kube-proxy_energy,kube-state-metrics_energy,linkerd-proxy_energy,nginx-ingress_energy,node-exporter_energy,ot-collector_energy,policy_energy,proxy-injector_energy,rabbitmq_energy
1724055277.84,0.004264979139912153,0.09106994290731346,0.0004962969593143214,0.0012893940848401535,0.0037650366475480523,0.001489376666666667,0.01302859627699972,0.004798941646421869,0.001002345978186237,0.015692581379232965,0.0008559227909928556,0.0005064614282518873,126970.87565132986,692467.2077451776,102843.44024645998,68349.37277642664,152011.92693798954,86862.50666666667,373219.8942065406,118569.17879504237,84217.81251956317,196787.3645901972,52435.60658293681,6282.139270756889,48107.34990487284,538462.9281520947,29907.87706396089,21119.214215078777,46308.19599324253,51090.77333333334,269976.46798515896,77951.87496259433,31617.925482485774,58172.38547977817,16179.115189519198,34098.41573251033,28374.10143273151,114174.9068051874,30370.54035555807,19217.697431320717,29333.309935142417,27566.08,61077.05429021085,27894.543491516597,29541.766765917557,81229.34020832602,24925.782841372333,5666.878208156987,106329.40385892666,1253731.21683657,13435.26024849563,120823.3682405273,216991.67707544222,0,8481.02665027473,67044.92076457872,10856.948580180184,1738927.872899645,17670.93261643425,10036.892289029855,1.1255096895600039,11.683671759596196,0.4045426286318875,0.6168273743496107,1.0474049246261246,0.8671631593940955,0.3626460354144213,1.4138965139312503,0.775039590497725,4.46599040519361,0.5507387270978666,0.46943951771954284,0
1724055282.84,0.004349116827577979,0.09240838735017969,0.0005049898547478404,0.0013130559666913396,0.0038337709204697154,0.001489376666666667,0.013247793326652102,0.00487415851699872,0.0009952615938926938,0.016014380727872677,0.0008694886904565558,0.0005145116026710765,129449.41056364462,701122.1479412825,104644.79577626412,69535.93652109549,154787.04714307655,86862.50666666667,379198.82345839095,120427.58909317128,62097.91610350076,200675.82548321257,53266.681739139996,6381.993502558484,49073.79007830194,545263.0300042172,30431.728848817165,21530.496157907724,47153.59551517873,51090.77333333334,274677.98934038513,79173.6643741526,25267.538995433788,59367.897377152825,16435.54515304201,34640.408031928266,28882.274602989713,115626.56651771613,30902.495924931463,19538.204991857885,29868.8170017445,27566.08,61788.80507806895,28331.75244761343,20806.666910197866,82753.55293658507,25320.842615032343,5756.952901792446,108422.5866804102,1277028.809136329,13677.772833227657,123076.1249286948,221819.21460866867,0,8628.461817253756,68250.12078070987,10988.552833342648,1774702.7322410615,17951.007055188587,10208.119992359736,1.1515283526266504,11.953765852711529,0.4138945324387605,0.631086712827417,1.0716180221062959,0.8872095670593233,0.3714885297570768,1.4465818807018065,0.7929563567019817,4.569231719497208,0.5634702793101938,0.4803655043453945,0
1724055287.84,0.0035801825,0.09374683179304592,0.0005136827501813593,0.001071077703093274,0.0039025051933913786,0.001489376666666667,0.013432893381045405,0.0049493753875755695,0.0010119208766088909,0.016336180076512392,0.0008830545899202559,0.0005225617770902656,106798.08,709777.0881373873,106446.15130606825,77396.0956883517,157562.16734816355,86862.50666666667,400766.8651915773,122285.99939130018,63082.07992874851,204564.28637622792,54097.756895343184,6481.847734360078,40241.49333333334,552063.1318563396,30955.580633673446,31866.027128489157,47998.995037114924,51090.77333333334,293676.0031901127,80395.45378571087,25667.99362246017,60563.40927452748,16691.975116564823,35182.400331346194,24238.079999999998,117078.22623024482,31434.451494304856,21884.783979508673,30404.324068346585,27566.08,62500.55586592706,28768.961403710262,21136.423046665735,84277.76566484412,25715.902388692346,5847.027595427905,89899.99967079298,1296526.3660815356,13920.285417959687,92917.8426432992,226646.75214189506,0,8775.89698423278,69455.32079684106,11120.15708650511,1810477.5915824776,18231.08149394292,10379.347695689617,1.1134756539733637,11.599902014538637,0.4130635490546349,0.6177993951078017,1.1565779373529776,0.9141275933426485,0.3906778683073094,1.4169875661048128,0.7848207432038063,4.193492987141619,0.5621256124091335,0.483244235542428,0
1724055292.84,0.0035801825,0.0966642864420086,0.0005223756456148781,0.0010896800810389982,0.003971239466313042,0.002549979437407135,0.01367711545913878,0.00502459225815242,0.001028580159325088,0.01665797942515211,0.0008966204893839559,0.0005306119515094547,106798.08,762506.2057628713,108247.50683587235,78709.76778875102,160337.28755325056,105780.19712937652,440345.8736675918,124144.40968942911,64066.24375399627,208452.74726924326,54928.832051546364,6581.701966161672,40241.49333333334,593580.6078477659,31479.43241852972,32466.330864804073,48844.39455905112,60877.54789470674,324286.37649917847,81617.24319726916,26068.44824948655,61758.92117190214,16948.405080087632,35724.39263076413,24238.079999999998,118504.62430755873,31966.407063678245,22242.450762603334,30939.831134948672,34492.425884935095,64631.434339192456,29206.1703598071,21466.179183133605,85801.97839310316,26110.962162352353,5937.102289063364,89959.86857264927,1314551.02841416,14162.798002691714,94553.28383501004,231474.28967512152,113645.07217393907,8862.994453423711,70660.52081297222,11251.761339667577,1846252.4509238938,18511.15593269725,10550.575399019499,1.1380785942628213,11.856209097328327,0.42219044625878854,0.631450058752275,1.182133249524608,0.934325813677058,0.39976521316768165,1.4482967917312355,0.8021618478916982,4.2861508348446575,0.5745461290391339,0.49399810137862643,0
1724055297.84,0.0035801825,0.09846411753733288,0.000531068541048397,0.0011082824589847223,0.004039973739234704,0.002590551483001049,0.013914852043538449,0.0050998091287292715,0.001045239442041285,0.016979778773791823,0.000910186388847656,0.0005386621259286439,106798.08,775475.85510422,110048.8623656765,80023.43988915034,163112.40775833756,107463.23775233548,447710.07924534933,126002.81998755805,65050.40757924402,212341.2081622586,55759.907207749544,6681.556197963267,40241.49333333334,603726.1532531657,32003.284203385996,33066.63460111898,49689.79408098732,61846.15439113448,329725.79886127677,82839.03260882745,26468.902876512933,62954.433069276805,17204.835043610445,36266.38493018206,24238.079999999998,120497.31593255962,32498.362633051638,22600.117545697987,31475.338201550756,35041.22571254125,65702.23904664138,29643.379315903938,21795.93531960147,87326.1911213622,26506.021936012356,6027.176982698823,89332.05333333332,1338185.6218483455,14405.310587423744,96188.72502672089,236301.82720834794,115691.64136734644,9012.11728417073,71865.72082910339,11383.36559283004,1882027.3102653106,18791.23037145158,10721.803102349382,1.1626815345522787,12.112516180118012,0.4313173434629421,0.6451007223967482,1.2076885616962376,0.9545240340114676,0.4088525580280541,1.479606017357658,0.8195029525795899,4.378808682547694,0.5869666456691343,0.5047519672148247,0
1724055302.84,0.0035801825,0.10026394863265718,0.000539761436481916,0.0011268848369304465,0.004108708012156367,0.002631123528594963,0.013766144040721594,0.005175025999306121,0.0010618987247574822,0.013826370416666667,0.0009237522883113562,0.000546712300347833,106798.08,788445.5044455684,111850.21789548063,81337.11198954964,165887.5279634246,109146.27837529447,454829.4783157601,127861.23028568695,66034.57140449177,174237.01333333334,56590.98236395273,6781.410429764861,40241.49333333334,613871.6986585654,32527.135988242277,33666.9383374339,50535.193602923515,62814.76088756223,334897.39871961094,84060.8220203857,26869.357503539308,51239.253333333334,17461.265007133257,36808.37722959999,24238.079999999998,122490.00755756049,33030.31820242503,22957.784328792644,32010.84526815284,35590.025540147406,66752.12012098372,30080.58827200077,22125.691456069337,72389.97333333333,26901.081709672366,6117.251676334282,89332.05333333332,1361820.215282531,14647.823172155775,97824.16621843171,241129.36474157436,117738.21056075384,9161.24011491775,73070.92084523453,11514.969845992504,1542088.7430700974,19071.30481020592,10893.030805679264,1.1872844748417362,12.3688232629077,0.44044424066709564,0.6587513860412213,1.233243873867868,0.9747222543458769,0.4179399028884265,1.5109152429840802,0.8368440572674817,4.471466530250732,0.5993871622991346,0.515505833051023,0
1724055307.84,0.0035386426473019354,0.10206377972798145,0.0005484543319154349,0.0011454872148761706,0.00417744228507803,0.002671695574188877,0.013965555225352689,0.0052502428698829725,0.0010785580074736793,0.013826370416666667,0.0009373181877750563,0.0005547624747670221,89575.77882970359,801415.153786917,113651.57342528476,82650.78408994894,168662.6481685116,110829.31899825344,462169.40536156157,129719.64058381588,67018.73522973951,174237.01333333334,57422.05752015592,6881.264661566455,34193.197141595956,624017.2440639652,33050.98777309855,34267.242073748814,51380.59312485971,63783.36738398998,340310.2599527315,85282.611431944,27269.81213056569,51239.253333333334,17717.694970656066,37350.369529017924,20411.452070262618,124482.69918256132,33562.27377179842,23315.451111887298,32546.352334754924,36138.82536775357,67820.84974023124,30517.797228097606,22455.447592537203,72389.97333333333,27296.141483332372,6207.326369969741,81351.0226713309,1385454.808716716,14890.335756887804,99459.60741014255,245956.90227480084,119784.77975416122,9310.362945664767,74276.1208613657,11646.574099154966,1543073.0672345457,19351.37924896025,11064.258509009145,1.2118874151311936,12.625130345697386,0.44957113787124925,0.6724020496856946,1.258799186039498,0.9949204746802864,0.4270272477487988,1.5422244686105029,0.8541851619553735,4.56412437795377,0.6118076789291349,0.5262596988872215,0
1724055312.84,0.003600535902232379,0.10386361082330574,0.0004613450000000001,0.0011640895928218945,0.00349089,0.002712267619782791,0.014226914570031004,0.005325459740459822,0.0010952172901898764,0.013826370416666667,0.0009508840872387564,0.0005628126491862112,91109.97518174381,814384.8031282657,95600.64,83964.45619034827,140943.36000000002,112512.35962121242,458300.2880965059,131578.0508819448,68002.89905498727,174237.01333333334,58253.1326763591,6981.11889336805,34803.46997435887,634162.789469365,27801.600000000002,34867.545810063726,42936.32,64751.97388041773,335251.8900728242,86504.40084350227,27670.26675759207,51239.253333333334,17974.12493417888,37892.36182843585,20728.2330031494,126475.3908075622,28231.68,23673.117894981955,27197.440000000002,36687.62519535973,68889.57935947877,30955.006184194437,22785.203729005072,72389.97333333333,27691.201256992375,6297.401063605199,82764.86497783948,1409089.402150902,12827.805365257756,101095.0486018534,250181.8185440329,121831.34894756861,9459.485776411788,75481.32087749687,11778.178352317429,1544057.3913989943,19631.45368771458,11235.486212339027,1.2364903554206514,12.881437428487075,0.4586980350754029,0.6860527133301678,1.2843544982111281,1.015118695014696,0.4361145926091712,1.5735336942369256,0.8715262666432655,4.656782225656808,0.6242281955591353,0.5370135647234199,0
1724055317.84,0.0036624291571628227,0.10566344191863003,0.0004613450000000001,0.0011826919707676187,0.00349089,0.0027528396653767055,0.01431607328516369,0.005400676611036672,0.0011118765729060732,0.013260365394389443,0.0009644499867024564,0.0005708628236054003,92644.17153378403,827354.4524696143,95600.64,85278.12829074757,140943.36000000002,114195.4002441714,459150.9141366966,133436.4611800737,68987.06288023503,144847.310821469,59084.20783256228,7080.973125169644,35413.742807121795,644308.3348747648,27801.600000000002,35467.84954637864,42936.32,65720.58037684548,345803.16747387836,87726.19025506053,28070.721384618453,79943.4840663425,18230.554897701688,38434.35412785379,21045.013936036183,128468.08243256307,28231.68,24030.784678076612,27197.440000000002,37236.425022965894,69323.60281532956,31392.21514029127,23114.95986547294,64365.99148718059,28086.261030652382,6387.475757240658,84178.70728434807,1432723.995585087,12861.16313054809,102730.48979356424,254954.5149921254,123877.91814097599,9023.395777095415,76686.52089362804,11909.782605479893,1453351.9154530047,19911.528126468915,11406.713915668908,1.242294609387261,12.958663396774568,0.4609660513342416,0.6816602226293997,1.249413776203234,1.0571962721719672,0.4490261470043305,1.5519783658820798,0.8898958519966055,4.75560343306986,0.6353856383255763,0.5695512620191473,0
1724055322.84,0.003724322412093267,0.10746327301395432,0.0004613450000000001,0.0012012943487133428,0.00349089,0.0027934117109706196,0.014515172923149354,0.005475893481613523,0.0011285358556222707,0.013493559690467937,0.0009780158861661566,0.0004998051561679903,94178.36788582425,840324.1018109629,95600.64,86591.80039114688,140943.36000000002,115878.44086713038,466228.15465514956,135294.87147820264,69971.22670548277,147266.02505733573,59915.282988765466,36226.09165217623,36024.01563988471,654453.8802801648,27801.600000000002,36068.15328269356,42936.32,66689.18687327324,351147.99419103825,88947.97966661882,28471.17601164483,81355.03076797392,18486.9848612245,46451.907415392605,21361.794868922967,130460.77405756395,28231.68,24388.45146117127,27197.440000000002,37785.224850572056,70382.68863393183,31829.42409638811,23444.716001940804,65375.963822637284,28481.320804312392,7451.493581952824,85592.54959085668,1456358.5890192722,12894.520895838423,104365.93098527506,259727.21144021788,125924.48733438338,9162.87480719716,77891.7209097592,12041.386858642356,1478988.9635906424,20191.60256522325,11392.276997675406,1.2665308214825894,13.211476950164375,0.4699591443610181,0.6949588891516214,1.2737888777661572,1.0778213581098255,0.4581927372827449,1.5822562698177907,0.907257035445981,4.848381597423322,0.6477815233084304,0.5807318641605451,0
1724055327.84,0.00378621566702371,0.10157973520802584,0.0004613450000000001,0.001219896726659067,0.00349089,0.0028339837565645337,0.015502377400220006,0.005551110352190374,0.0011451951383384675,0.013726753986546434,0.0009915817856298568,0.0005067231458861751,95712.56423786447,731963.364088983,95600.64,87905.47249154618,140943.36000000002,117561.48149008935,483049.53832591214,137153.28177633157,70955.39053073052,149684.73929320247,60746.35814496865,36727.510508078434,36634.28847264763,680269.1568327296,27801.600000000002,36668.45701900847,42936.32,67657.79336970099,366241.906198315,90169.76907817711,28871.630638671213,82766.57746960533,18743.414824747313,47094.865604046725,21678.575801809755,114898.45530904242,28231.68,24746.11824426592,27197.440000000002,38334.02467817821,71069.1136553263,32266.633052484944,23774.472138408673,66385.93615809399,28876.380577972395,7554.632485881506,87006.39189736526,1307783.7872866024,12927.878661128756,106001.3721769859,264499.9078883104,127971.05652779074,8952.036813322553,79096.92092589036,12172.991111804822,1504626.01172828,20471.67700397758,11559.269064229462,1.2907670335779176,13.464290503554182,0.47895223738779463,0.7082575556738431,1.2981639793290805,1.0984464440476835,0.46735932756115917,1.6125341737535017,0.9246182188953564,4.941159761776785,0.6601774082912846,0.5919124663019429,0
1724055332.84,0.0038481089219541543,0.10063160728982237,0.0004178927284755382,0.0012384991046047909,0.00349089,0.0028745558021584477,0.015742579644248026,0.005626327222767224,0.0011618544210546648,0.013959948282624928,0.001005147685093557,0.0005136411356043601,97246.7605899047,738220.8936183172,106762.27915221195,89219.14459194549,140943.36000000002,119244.52211304834,490302.7348741763,139011.69207446047,71939.55435597828,152103.4535290692,61577.43330117184,37228.92936398065,37244.56130541055,686529.3631552496,40938.85898928008,37268.76075532338,42936.32,68626.39986612873,371762.59064283734,91391.55848973537,29272.085265697595,84178.12417123672,18999.844788270126,47737.82379270086,21995.356734696536,116160.81942165848,31213.582512615263,25103.785027360576,27197.440000000002,38882.824505784374,72124.60688947354,32703.842008581778,24104.22827487654,67395.90849355068,29271.440351632406,7657.771389810189,88420.23420387384,1308958.9784148145,9716.370324615811,107636.81336869673,269272.6043364029,130017.62572119813,9086.701352962973,80302.12094202153,11221.282849668967,1530263.059865918,20751.751442731915,11726.26113078352,1.315003245673246,13.717104056943986,0.48794533041457117,0.7215562221960647,1.3225390808920037,1.1190715299855416,0.47652591783957343,1.6428120776892126,0.941979402344732,5.033937926130248,0.6725732932741386,0.6030930684433408,0
1724055337.84,0.003910002176884598,0.10225677114153439,0.00042394187124747385,0.001257101482550515,0.00365937919092591,0.002915127847752362,0.015713344283969335,0.005701544093344075,0.0011785137037708619,0.014193142578703423,0.001018713584557257,0.000520559125322545,98780.95694194493,749456.0243888868,108307.70032191002,90532.8166923448,114969.81302671565,120927.56273600731,502200.75721974694,140870.1023725894,72923.71818122604,154522.1677649359,62408.50845737502,37730.34821988286,37854.83413817347,696919.2119579762,41531.463229726425,37869.064491638295,36407.91223105569,69595.0063625565,374204.1706056149,92613.34790129366,29672.539892723977,85589.67087286813,19256.27475179294,48380.78198135497,22312.137667583323,117909.07254678264,31665.40998932489,25461.451810455233,42733.424833533536,39431.62433339054,74307.95174993968,33141.050964678616,24433.98441134441,68405.8808290074,29666.500125292412,7760.910293738871,89834.07651038244,1329631.4711710336,9860.455734814926,109272.25456040757,265480.2365717156,132064.19491460553,8038.96876366309,81507.3209581527,11342.930041857566,1555900.1080035553,21031.82588148625,11893.253197337575,1.339239457768574,13.969917610333793,0.4969384234413477,0.7348548887182863,1.346914182454927,1.1396966159233997,0.4856925081179878,1.6730899816249236,0.9593405857941075,5.12671609048371,0.6849691782569927,0.6142736705847386,0
1724055342.84,0.003971895431815041,0.10388193499324641,0.00042999101401940956,0.0012757038604962394,0.0037132621066176164,0.0029556998933462754,0.01585422483104765,0.005776760963920926,0.001195172986487059,0.014426336874781915,0.001032279484020957,0.0005274771150407299,100315.15329398515,760691.1551594562,109853.1214916081,91846.4887927441,116662.6981908908,122610.60335896627,494988.72061591834,142728.5126707183,73907.8820064738,156940.88200080264,63239.58361357821,38231.76707578507,38465.106970936395,707309.0607607029,42124.06747017277,38469.36822795321,36944.00438300364,70563.61285898423,372017.1200188659,93835.13731285195,30072.99451975036,87001.21757449955,19512.704715315747,49023.74017000911,22628.9186004701,119657.32567190677,32117.23746603452,25819.118593549887,43362.657664400824,39980.42416099669,75217.0552888316,33578.259920775454,24763.740547812275,69415.8531644641,30061.559898952415,7864.049197667553,91247.91881689103,1350303.9639272522,10004.541145014042,110907.69575211842,270082.40711896156,134110.7641080129,8143.682915807815,82712.52097428386,11464.577234046168,1581537.1561411931,21311.90032024058,12060.245263891635,1.3634756698639021,14.222731163723598,0.5059315164681242,0.7481535552405079,1.3712892840178499,1.1603217018612577,0.4948590983964022,1.7033678855606342,0.976701769243483,5.219494254837173,0.6973650632398467,0.6254542727261364,0
1724055347.84,0.004033788686745486,0.10550709884495842,0.00043604015679134516,0.0012943062384419633,0.0037671450223093236,0.002996271938940189,0.01595807306599181,0.005851977834497775,0.0012118322692032562,0.014659531170860409,0.0010458453834846571,0.0005343951047589147,101849.34964602537,771926.2859300256,111398.54266130614,93160.1608931434,118355.58335506599,124293.64398192523,502420.3601150228,144586.9229688472,74892.04583172154,159359.5962366694,64070.65876978139,38733.18593168727,39075.37980369931,717698.9095634294,42716.67171061911,39069.67196426812,37480.0965349516,71532.21935541197,359399.94522622426,95056.92672441021,30473.449146776733,88412.76427613097,19769.134678838556,49666.69835866322,22945.69953335689,121405.5787970309,32569.064942744146,26176.785376644544,43991.89049526812,40529.22398860285,81977.6857845216,34015.46887687228,25093.49668428014,70425.8254999208,30456.61967261242,7967.188101596234,92661.76112339963,1370976.456683471,10148.626555213155,112543.13694382926,274684.57766620757,136157.3333014203,8046.653937638695,83917.72099041502,11586.224426234769,1607174.204278831,21591.97475899491,12227.237330445692,1.3501435846702918,14.008623292776706,0.5160234642980696,0.7740351964471044,1.355445195604861,1.175190423829508,0.4939838974712253,1.8325901797160897,1.0161420957924316,5.301610934569208,0.7015798470079919,0.6288626085622959,0
1724055352.84,0.0040956819416759285,0.10713226269667044,0.0004420892995632808,0.0013129086163876874,0.0038210279380010304,0.003036843984534103,0.016040222937055017,0.0059271947050746265,0.001228491551919453,0.014892725466938905,0.0010592975516459898,0.0005413130944770996,103383.5459980656,783161.4167005951,112943.96383100419,94473.83299354273,120048.46851924116,125976.6846048842,487476.4565232214,146445.33326697614,75876.20965696928,161778.3104725361,53571.46961048221,39234.60478758949,39685.65263646223,728088.758366156,43309.27595106545,39669.97570058303,38016.18868689956,72500.82585183972,344302.06527950073,96278.71613596848,30873.903773803115,89824.31097776238,25196.514256945014,50309.656547317354,23262.480466243673,123153.83192215502,33020.89241945377,26534.4521597392,44621.12332613542,41078.023816209,82806.12481317541,34452.677832969115,25423.252820748006,71435.7978353775,29036.134829770654,8070.327005524918,94075.60342990821,1391648.94943969,10292.711965412269,114178.5781355401,279286.74821345357,138203.9024948277,7887.615324252077,85122.92100654618,11707.871618423369,1632811.2524164687,32889.41188261263,12394.229396999748,1.3737236569166702,14.253281974317336,0.5250357432194603,0.7875536148291904,1.379117859757966,1.195714963153908,0.5029654122175762,1.8645961154745903,1.0338888779150333,5.394202841295826,0.7138328426648142,0.6399119094316721,0
1724055357.84,0.004157575196606373,0.10875742654838244,0.0004481384423352165,0.0013315109943334113,0.003874910853692737,0.0030774160301280176,0.016271090469491586,0.006002411575651477,0.001224796787917855,0.015125919763017399,0.0010730619143207757,0.0005482310841952846,104917.74235010582,794396.5474711645,114489.38500070226,95787.50509394203,121741.35368341632,127659.72522784318,494292.2786199867,148303.74356510505,90678.42836089706,164197.02470840284,54267.5697153056,39736.0236434917,40295.92546922515,738478.6071688826,43901.8801915118,40270.279436897945,38552.2808388475,73469.43234826747,349124.69001511415,97500.50554752677,42358.91753379108,91235.85767939377,25523.914202157863,50952.61473597148,23579.261399130457,124902.08504727915,33472.7198961634,26892.11894283386,45250.35615700271,41626.823643815165,83960.90696700283,34889.88678906595,20273.758227521717,72445.7701708342,29413.426262050398,8173.465909453601,95489.44573641679,1412321.4421959086,10436.797375611386,115814.01932725092,283888.9187606995,140250.47168823506,8000.39628197451,86328.12102267735,11829.51881061197,1658448.3005541065,33316.801820577806,12561.221463553806,1.3973037291630486,14.497940655857967,0.5340480221408511,0.8010720332112766,1.4027905239110712,1.2162395024783081,0.5119469269639271,1.8966020512330908,1.0516356600376349,5.486794748022443,0.7260858383216366,0.6509612103010485,0
1724055362.84,0.004219468451536816,0.11038259040009446,0.0004541875851071521,0.0013501133722791357,0.003928793769384444,0.0031179880757219317,0.016478954061070902,0.006077628446228327,0.0012411618579306696,0.015359114059095893,0.0010868262769955612,0.0005551490739134694,106451.93870214606,805631.6782417339,116034.8061704003,97101.17719434135,123434.23884759149,129342.76585080216,481941.5696117518,150162.15386323398,91844.67364784167,166615.73894426954,54963.66982012899,40237.4424993939,40906.198301988064,748868.4559716092,44494.484431958146,40870.58317321286,39088.37299079546,74438.03884469523,335643.98930837784,98722.29495908505,42903.709595440465,92647.40438102518,25851.314147370704,51595.5729246256,23896.04233201724,126650.33817240328,33924.54737287302,27249.785725928512,45879.58898787,42175.62347142133,85115.68912083024,35327.095745162784,20534.505743870355,73455.7425062909,29790.717694330135,8276.604813382282,96903.2880429254,1432993.9349521273,10580.8827858105,117449.46051896179,288491.08930794545,142297.04088164243,8113.177239696944,87533.32103880851,11951.166002800568,1684085.348691744,33744.19175854298,12728.213530107863,1.4208838014094272,14.742599337398598,0.5430603010622418,0.8145904515933626,1.4264631880641763,1.2367640418027082,0.5209284417102781,1.9286079869915915,1.0693824421602365,5.57938665474906,0.7383388339784589,0.6620105111704248,0
1724055367.84,0.004281361706467261,0.11200775425180648,0.00046023672787908783,0.0013687157502248596,0.00398267668507615,0.0031585601213158458,0.016709505737156252,0.006152845316805178,0.001257526927943484,0.015592308355174387,0.0011005906396703469,0.0005620670636316544,107986.13505418626,816866.8090123034,117580.22734009838,98414.84929474065,125127.12401176665,131025.80647376114,488496.0241682771,152020.56416136288,93010.91893478628,169034.4531801363,55659.76992495239,40738.86135529612,41516.47113475099,759258.3047743357,45087.08867240449,41470.88690952778,39624.46514274341,75406.64534112297,340217.01887563174,99944.08437064332,43448.50165708986,94058.9510826566,26178.714092583552,52238.53111327973,24212.823264904026,128398.59129752741,34376.37484958266,27607.452509023165,46508.82181873729,42724.42329902749,86270.47127465767,35764.30470125962,20795.253260218993,74465.71484174761,30168.00912660988,8379.743717310965,98317.13034943398,1453666.4277083462,10724.968196009613,119084.90171067262,293093.25985519146,144343.6100750498,8225.958197419377,88738.52105493969,12072.813194989172,1709722.3968293816,34171.58169650815,12895.205596661923,1.4444638736558053,14.987258018939228,0.5520725799836325,0.8281088699754486,1.4501358522172811,1.2572885811271082,0.529909956456629,1.9606139227500918,1.0871292242828376,5.671978561475676,0.750591829635281,0.673059812039801,0
1724055372.84,0.004343254961397704,0.11363291810351847,0.0004662858706510234,0.0013873181281705838,0.004036559600767857,0.00319913216690976,0.016884280689204105,0.006228062187382029,0.0012738919979562984,0.015825502651252883,0.0011143550023451326,0.0005689850533498392,109520.3314062265,828101.9397828728,119125.6485097964,99728.52139513998,126820.0091759418,132708.84709672013,489714.6494476231,153878.97445949182,94177.16422173091,171453.167416003,56355.87002977578,41240.280211198326,42126.74396751391,769648.1535770624,45679.69291285082,42071.19064584268,40160.55729469136,76375.25183755072,339489.6347829559,101165.87378220161,43993.29371873925,95470.49778428802,26506.1140377964,52881.48930193385,24529.60419779081,130146.84442265153,34828.202326292274,27965.119292117823,47138.05464960458,43273.223126633646,87425.25342848507,36201.51365735646,21056.000776567635,75475.68717720432,30545.300558889623,8482.882621239645,99730.97265594259,1474338.920464565,10869.053606208727,120720.34290238345,297695.43040243746,146390.17926845723,8338.73915514181,89943.72107107085,12194.460387177769,1735359.4449670196,34598.971634473324,13062.197663215977,1.468043945902184,15.231916700479857,0.5610848589050231,0.8416272883575346,1.473808516370386,1.277813120451508,0.5388914712029799,1.9926198585085924,1.1048760064054393,5.764570468202292,0.7628448252921033,0.6841091129091773,0
1724055377.84,0.004405148216328148,0.1152580819552305,0.0004723350134229591,0.0013642647142118002,0.004090442516459563,0.003239704212503674,0.01717627941930131,0.006303279057958879,0.0012902570679691127,0.016058696947331374,0.0011281193650199185,0.0005759030430680241,111054.5277582667,839337.0705534422,120671.06967949448,101097.14136384545,128512.89434011698,134391.8877196791,487759.3053686549,155737.38475762072,95343.40950867553,173871.88165186977,57051.97013459918,41741.699067100526,42737.01680027682,780038.0023797889,46272.29715329717,47147.283020226336,40696.64944663931,77343.85833397848,336160.7501376181,102387.66319375989,44538.08578038864,96882.04448591941,26833.51398300925,53524.44749058796,24846.38513067759,131895.0975477757,35280.029803001904,21543.67607167825,47767.287480471874,43822.02295423981,88580.0355823125,36638.72261345329,21316.748292916272,76485.65951266102,30922.591991169367,8586.021525168328,101144.81496245119,1495011.4132207842,11013.139016407842,98958.57495262606,302297.60094968334,148436.7484618646,8451.520112864242,91148.921087202,12316.107579366371,1760996.4931046574,35026.361572438494,13229.189729770034,1.4654770199234,14.949974203247345,0.5605361742872477,0.8328970113233711,1.4461481863272878,1.335446684822283,0.5456446008904533,1.9416691930639771,1.1105293484311616,5.352329739432466,0.7995108442028142,0.6920046761266981,0
